"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL","1996","1998","2000","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","STP","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","São Tomé and Príncipe","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","21.8279891","21.6505138","21.711898599999998","21.7167829","21.4668845","25.7370129","24.717370499999998","23.6112605","26.229174099999998","28.2323885","28.3061552","27.542794599999997","28.9293691","28.1649411","27.8152656","29.934066899999998","31.421863","32.6212616","33.642735699999996","36.841345","35.3225745","34.7513267","32.7387909","31.8709363","31.361143199999997","30.545540499999998"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GNQ","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Equatorial Guinea","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","2.0","2.0","2.0","2.0","2.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","4.0","4.0","4.0","3.0","3.0","4.0","4.0","4.0","4.0","5.0","5.0","6.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GRD","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Grenada","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.3900953","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.34470249999999997","0.31586739999999996","0.3424987","0.3424987"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","COD","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Congo, Dem. Rep.","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","-1.6444592999999998","-2.0341809","-2.0321191","-2.1492711","-2.15596","-1.8129761999999998","-1.7346249","-1.596995","-1.6286105","-1.6446414999999999","-1.6494137","-1.6776720999999999","-1.6387840999999999","-1.5733358","-1.369127","-1.4008886999999999","-1.4727107","-1.3846284","-1.4588280999999998","-1.5190922","-1.57826","-1.6808836","-1.7049550999999998","-1.7341161999999999","-1.6579503999999998","-1.6934449"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","PHL","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Philippines","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","-0.1678317","-0.031148199999999997","-0.3125616","-0.3913156","-0.4188308","-0.2602502","-0.1470565","-0.0535938","0.0343449","-0.0220572","-0.0291995","-0.0031122","0.0797874","0.22345079999999998","0.24279879999999998","0.4543872","0.40802099999999997","0.24995389999999998","0.1764345","0.2184254","0.1818096","0.1815124","0.1562797","0.035792899999999996","0.1018162","0.1445214"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BHR","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Bahrain","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","50.9243045","50.8425988","50.8708588","50.6470406","50.5648002","50.554399599999996","48.4608717","48.621741799999995","49.995053399999996","49.056509999999996","50.7149663","51.317519","51.975310199999996","50.0729306","50.5283057","51.6084521","52.0403563","51.549268399999995","51.5512653","51.4620581","51.8126435","51.509169","57.8055666","58.3409304","58.3946718","55.8601301"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BRB","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Barbados","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.3900953","0.3900953","0.3335626","0.3335626","0.3335626","0.2858353","0.30511689999999997","0.30511689999999997","0.30511689999999997","0.30511689999999997","0.30511689999999997","0.30511689999999997","0.30511689999999997","0.30511689999999997","0.30511689999999997","0.30511689999999997","0.30511689999999997","0.30511689999999997","0.28457489999999996","0.282234","0.282234"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","KOR","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Korea, Rep.","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","64.8696413","57.4999882","64.152293","71.1569896","70.0326022","68.13765219999999","71.1935093","69.3855966","73.6257171","69.5969492","71.281196","76.0784285","77.06711419999999","77.2653285","75.1378455","74.40868499999999","74.6415719","74.4078722","74.3374479","78.2996628","82.9882538","82.2854536","82.96003669999999","80.2050057","80.420774","80.2483639"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CAN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Canada","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.2527495","0.2527495","0.2527495","0.2527495","0.2527495","0.2527495","0.2527495","0.249306","0.249306","0.249306","0.249306","0.249306","0.249306","0.249306","0.249306","0.249306","0.249306","0.249306","0.249306","0.249306","0.249306","0.249306","0.249306","0.23771869999999998","0.23771869999999998","0.23634899999999998"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LIE","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Liechtenstein","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","1.2755211","1.2663936","1.2695505999999999","1.2698018","1.2569496","1.3540816999999998","1.2500658999999998","1.7634272","1.7678825999999999","1.7713577999999999","1.7129995","1.7144028","1.7135772","1.7137852","1.7140174","1.7234083","1.7216767","1.7222785999999999","1.7224741","1.7235471999999998","1.7245932","1.7216059","1.5136250999999998","1.5173885","1.6939974","1.6931644"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","JEY","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Jersey","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","","","","","","","","0.49107649999999997","0.49107649999999997","0.49107649999999997","0.49107649999999997","0.49107649999999997","0.49107649999999997","0.49107649999999997","0.49107649999999997","0.49107649999999997","0.49107649999999997","0.49107649999999997","0.49107649999999997","0.49107649999999997","0.49107649999999997"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SRB","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Serbia","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","3.0","3.0","4.0","5.0","6.0","6.0","6.0","7.0","7.0","7.0","7.0","7.0","7.0","8.0","8.0","8.0","8.0","8.0","8.0","7.0","7.0","7.0","7.0","8.0","8.0","9.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","DZA","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Algeria","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","36.7835535","36.1246015","30.3157122","37.3724856","34.5850843","38.1033202","38.0264522","37.049751799999996","36.7240995","37.2559537","37.761123","39.620659599999996","37.2941554","38.5167643","40.6276868","45.2110876","44.4268928","43.0877306","41.1681878","45.716986","45.1981709","46.103743099999996","42.316215199999995","46.1462983","44.4269433","46.4563079"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MWI","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_UB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Malawi","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Upper bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","43.958424099999995","49.1366233","49.1648832","40.6665087","37.379886","39.1714347","39.593865799999996","41.1029881","42.215903499999996","45.117489899999995","47.1262672","47.3053874","46.5020947","46.6531514","46.2998185","46.8381204","46.0066144","45.5506618","46.1481785","45.069288199999995","44.051831199999995","42.838924899999995","44.173809399999996","42.0287315","42.2798491","43.1116817"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","KEN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_UB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Kenya","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Upper bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","55.693708799999996","44.514952799999996","44.5432127","40.8990553","37.9407857","44.162125499999995","43.8601424","44.8845467","47.669826699999994","45.8211923","46.1389018","48.1064674","47.533792399999996","48.7456215","49.2500539","49.3110187","50.2441624","51.235566399999996","51.493676","50.6838501","51.724348199999994","50.080754899999995","50.6478281","50.7586376","51.135241099999995","51.221035799999996"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","QAT","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Qatar","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","46.302634","46.2209303","46.2491902","48.0233559","47.9289999","47.3403011","46.7021367","50.9214288","55.7707129","57.657303999999996","63.796414999999996","62.590650499999995","63.4390747","62.792514399999995","65.9992163","62.9524609","63.9451695","64.03180429999999","62.796516","59.609226899999996","62.2569677","62.6829318","65.86190069999999","67.3558937","66.3617501","66.12540609999999"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TCD","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Chad","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.3765408","0.3249691","0.2537859","0.2399325","0.2179156","0.2179156","0.2179156","0.2179156","0.2179156","0.2179156","0.2179156","0.20044199999999998","0.20044199999999998","0.20044199999999998","0.20044199999999998","0.20044199999999998","0.20044199999999998","0.20044199999999998","0.20044199999999998","0.20044199999999998","0.1942697","0.1928344","0.1928344"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","PAN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Panama","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","4.0","4.0","5.0","5.0","5.0","7.0","7.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","7.0","7.0","7.0","7.0","7.0","7.0","8.0","8.0","8.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CUB","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Cuba","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","-1.048861","-0.7825479","-0.4808917","-0.804966","-0.8099816999999999","-0.580456","-0.8989727999999999","-0.4655686","-0.464055","-0.4304076","-0.4262852","-0.5959660999999999","-0.5964777","-0.4747673","-0.4746378","-0.0016531","-0.0026184999999999997","-0.0350921","-0.0638778","-0.211616","-0.1082032","-0.1099187","-0.0976359","0.0198019","-0.0018924999999999999","-0.2695183"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SVN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_UB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Slovenia","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Upper bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","77.4455065","70.6924914","68.56635969999999","71.5928759","74.818316","73.929108","73.4044694","73.9591859","73.4390117","77.79960539999999","78.30671319999999","74.11912459999999","74.7634139","75.4448627","74.8519075","78.7261091","78.57337629999999","82.0310131","82.8070297","83.9977212","83.4530826","85.05730369999999","84.54512679999999","82.60919849999999","80.74979599999999","79.2962641"
